Time,Displacement,Force,Rotation,Torque
(s),(mm),(kN),(deg),(N-m)
159.96,0,0.0032,-7.6662,-0.0197
159.98,0,0.0033,-7.6672,-0.0197
160,0,0.0033,-7.6682,-0.0197
160.02,0,0.0032,-7.6692,-0.0197
160.04,0,0.0032,-7.6702,-0.0196
160.06,0,0.0032,-7.6713,-0.0197
160.08,0,0.0032,-7.6723,-0.0197
160.1,0,0.0032,-7.6734,-0.0197
160.12,0,0.0032,-7.6744,-0.0197
160.14,0,0.0032,-7.6755,-0.0197
160.16,0,0.0033,-7.6765,-0.0197
160.18,0,0.0032,-7.6776,-0.0197
160.2,0,0.0032,-7.6786,-0.0197
160.22,0,0.0032,-7.6796,-0.0198
160.24,0,0.0032,-7.6806,-0.0197
160.26,0,0.0033,-7.6815,-0.0197
160.28,0,0.0033,-7.6824,-0.0197
160.3,0,0.0032,-7.6834,-0.0197
160.32,0,0.0032,-7.6843,-0.0197
160.34,0,0.0032,-7.6852,-0.0197
160.36,0,0.0033,-7.6861,-0.0197
160.38,0,0.0033,-7.6869,-0.0197
160.4,0,0.0032,-7.6878,-0.0197
160.42,0,0.0032,-7.6887,-0.0197
160.44,0,0.0033,-7.6896,-0.0198
160.46,0,0.0033,-7.6904,-0.0198
160.48,0,0.0032,-7.6912,-0.0197
160.5,0,0.0032,-7.6921,-0.0197
160.52,0,0.0032,-7.693,-0.0197
160.54,0,0.0033,-7.6939,-0.0197
160.56,0,0.0032,-7.6948,-0.0197
160.58,0,0.0032,-7.6958,-0.0197
160.6,0,0.0032,-7.6967,-0.0197
160.62,0,0.0032,-7.6976,-0.0198
160.64,0,0.0033,-7.6985,-0.0198
160.66,0,0.0032,-7.6995,-0.0198
160.68,0,0.0032,-7.7004,-0.0197
160.7,0,0.0033,-7.7013,-0.0197
160.72,0,0.0033,-7.7023,-0.0197
160.74,0,0.0032,-7.7033,-0.0197
160.76,0,0.0032,-7.7043,-0.0197
160.78,0,0.0032,-7.7053,-0.0197
160.8,0,0.0032,-7.7063,-0.0197
160.82,0,0.0032,-7.7074,-0.0198
160.84,0,0.0032,-7.7084,-0.0198
160.86,0,0.0032,-7.7094,-0.0198
160.88,0,0.0032,-7.7104,-0.0197
160.9,0,0.0033,-7.7115,-0.0197
160.92,0,0.0033,-7.7125,-0.0197
160.94,0,0.0032,-7.7136,-0.0198
160.96,0,0.0032,-7.7146,-0.0197
160.98,0,0.0032,-7.7157,-0.0197
161,0,0.0032,-7.7167,-0.0198
161.02,0,0.0032,-7.7178,-0.0199
161.04,0,0.0032,-7.7188,-0.0198
161.06,0,0.0032,-7.7199,-0.0198
161.08,0,0.0033,-7.721,-0.0198
161.1,0,0.0033,-7.722,-0.0198
161.12,0,0.0032,-7.723,-0.0199
161.14,0,0.0032,-7.7239,-0.0198
161.16,0,0.0032,-7.7249,-0.0198
161.18,0,0.0033,-7.7258,-0.0199
161.2,0,0.0033,-7.7267,-0.0198
161.22,0,0.0032,-7.7277,-0.0199
161.24,0,0.0032,-7.7286,-0.0198
161.26,0,0.0032,-7.7294,-0.0198
161.28,0,0.0033,-7.7303,-0.0198
161.3,0,0.0033,-7.7312,-0.0198
161.32,0,0.0032,-7.7321,-0.0199
161.34,0,0.0033,-7.7329,-0.0198
161.36,0,0.0033,-7.7338,-0.0198
161.38,0,0.0033,-7.7346,-0.0198
161.4,0,0.0032,-7.7355,-0.0198
161.42,0,0.0032,-7.7364,-0.0198
161.44,0,0.0033,-7.7372,-0.0198
161.46,0,0.0033,-7.7382,-0.0199
161.48,0,0.0033,-7.7391,-0.0198
161.5,0,0.0032,-7.74,-0.0198
161.52,0,0.0032,-7.7409,-0.0199
161.54,0,0.0033,-7.7419,-0.0199
161.56,0,0.0033,-7.7429,-0.0199
161.58,0,0.0033,-7.7438,-0.0199
161.6,0,0.0032,-7.7448,-0.0198
161.62,0,0.0033,-7.7458,-0.0198
161.64,0,0.0033,-7.7468,-0.0199
161.66,0,0.0033,-7.7478,-0.0199
161.68,0,0.0032,-7.7488,-0.0198
161.7,0,0.0032,-7.7498,-0.0198
161.72,0,0.0033,-7.7508,-0.0199
161.74,0,0.0033,-7.7518,-0.0199
161.76,0,0.0032,-7.7527,-0.0199
161.78,0,0.0032,-7.7537,-0.0198
161.8,0,0.0033,-7.7547,-0.0199
161.82,0,0.0033,-7.7557,-0.0199
161.84,0,0.0033,-7.7567,-0.0199
161.86,0,0.0032,-7.7577,-0.0199
161.88,0,0.0032,-7.7586,-0.0199
161.9,0,0.0033,-7.7596,-0.0199
161.92,0,0.0033,-7.7606,-0.0199
161.94,0,0.0033,-7.7616,-0.0198
161.96,0,0.0032,-7.7625,-0.0199
161.98,0,0.0033,-7.7635,-0.0199
162,0,0.0033,-7.7645,-0.0199
162.02,0,0.0033,-7.7654,-0.0199
162.04,0,0.0032,-7.7663,-0.0199
162.06,0,0.0032,-7.7672,-0.0199
162.08,0,0.0033,-7.7682,-0.0198
162.1,0,0.0033,-7.7691,-0.0199
162.12,0,0.0033,-7.77,-0.0199
162.14,0,0.0032,-7.771,-0.02
162.16,0,0.0033,-7.7719,-0.02
162.18,0,0.0033,-7.7728,-0.02
162.2,0,0.0033,-7.7737,-0.02
162.22,0,0.0033,-7.7747,-0.0199
162.24,0,0.0032,-7.7757,-0.0198
162.26,0,0.0032,-7.7766,-0.0198
162.28,0,0.0033,-7.7776,-0.0198
162.3,0,0.0033,-7.7786,-0.0199
162.32,0,0.0033,-7.7796,-0.0199
162.34,0,0.0032,-7.7805,-0.0199
162.36,0,0.0032,-7.7815,-0.02
162.38,0,0.0033,-7.7825,-0.02
162.4,0,0.0033,-7.7835,-0.02
162.42,0,0.0032,-7.7845,-0.02
162.44,0,0.0033,-7.7854,-0.02
162.46,0,0.0033,-7.7864,-0.02
162.48,0,0.0033,-7.7874,-0.0199
162.5,0,0.0033,-7.7883,-0.02
162.52,0,0.0032,-7.7892,-0.02
162.54,0,0.0033,-7.7902,-0.02
162.56,0,0.0033,-7.7911,-0.02
162.58,0,0.0033,-7.792,-0.02
162.6,0,0.0033,-7.7928,-0.02
162.62,0,0.0032,-7.7937,-0.02
162.64,0,0.0033,-7.7946,-0.02
162.66,0,0.0033,-7.7954,-0.02
162.68,0,0.0033,-7.7963,-0.02
162.7,0,0.0032,-7.7973,-0.0199
162.72,0,0.0033,-7.7981,-0.02
162.74,0,0.0033,-7.799,-0.02
162.76,0,0.0033,-7.8,-0.02
162.78,0,0.0033,-7.8009,-0.02
162.8,0,0.0033,-7.8018,-0.02
162.82,0,0.0033,-7.8027,-0.02
162.84,0,0.0033,-7.8037,-0.0201
162.86,0,0.0033,-7.8046,-0.02
162.88,0,0.0033,-7.8056,-0.02
162.9,0,0.0033,-7.8066,-0.02
162.92,0,0.0033,-7.8076,-0.0199
162.94,0,0.0033,-7.8087,-0.02
162.96,0,0.0033,-7.8097,-0.0201
162.98,0,0.0033,-7.8107,-0.02
163,0,0.0033,-7.8118,-0.02
163.02,0,0.0033,-7.8128,-0.02
163.04,0,0.0033,-7.8139,-0.02
163.06,0,0.0033,-7.8149,-0.02
163.08,0,0.0033,-7.8159,-0.02
163.1,0,0.0033,-7.8169,-0.02
163.12,0,0.0033,-7.8178,-0.02
163.14,0,0.0033,-7.8188,-0.02
163.16,0,0.0032,-7.8197,-0.02
163.18,0,0.0033,-7.8207,-0.02
163.2,0,0.0033,-7.8216,-0.02
163.22,0,0.0033,-7.8226,-0.02
163.24,0,0.0033,-7.8234,-0.02
163.26,0,0.0033,-7.8243,-0.02
163.28,0,0.0033,-7.8253,-0.0201
163.3,0,0.0033,-7.8262,-0.0201
163.32,0,0.0033,-7.8271,-0.0201
163.34,0,0.0033,-7.828,-0.0201
163.36,0,0.0033,-7.829,-0.0201
163.38,0,0.0033,-7.8299,-0.0201
163.4,0,0.0033,-7.8309,-0.0201
163.42,0,0.0033,-7.8318,-0.0201
163.44,0,0.0033,-7.8328,-0.0201
163.46,0,0.0033,-7.8338,-0.0201
163.48,0,0.0033,-7.8347,-0.0201
163.5,0,0.0033,-7.8356,-0.0201
163.52,0,0.0033,-7.8366,-0.0202
163.54,0,0.0033,-7.8376,-0.02
163.56,0,0.0033,-7.8385,-0.02
163.58,0,0.0033,-7.8394,-0.0201
163.6,0,0.0033,-7.8403,-0.0201
163.62,0,0.0032,-7.8412,-0.02
163.64,0,0.0033,-7.8421,-0.02
163.66,0,0.0033,-7.843,-0.0201
163.68,0,0.0033,-7.8439,-0.0201
163.7,0,0.0033,-7.8448,-0.0201
163.72,0,0.0033,-7.8457,-0.0202
163.74,0,0.0033,-7.8467,-0.0202
163.76,0,0.0033,-7.8476,-0.0202
163.78,0,0.0033,-7.8485,-0.0201
163.8,0,0.0033,-7.8495,-0.0201
163.82,0,0.0033,-7.8505,-0.0202
163.84,0,0.0033,-7.8515,-0.0201
163.86,0,0.0033,-7.8524,-0.0201
163.88,0,0.0033,-7.8534,-0.0201
163.9,0,0.0033,-7.8544,-0.0201
163.92,0,0.0033,-7.8554,-0.0201
163.94,0,0.0033,-7.8564,-0.0202
163.96,0,0.0033,-7.8575,-0.0202
163.98,0,0.0033,-7.8585,-0.0202
164,0,0.0033,-7.8596,-0.0201
164.02,0,0.0033,-7.8606,-0.0201
164.04,0,0.0033,-7.8617,-0.0201
164.06,0,0.0033,-7.8627,-0.0201
164.08,0,0.0033,-7.8637,-0.0201
164.1,0,0.0033,-7.8648,-0.0202
164.12,0,0.0033,-7.8658,-0.0202
164.14,0,0.0033,-7.8668,-0.0202
164.16,0,0.0033,-7.8679,-0.0202
164.18,0,0.0033,-7.8689,-0.0202
164.2,0,0.0033,-7.8699,-0.0203
164.22,0,0.0033,-7.8708,-0.0202
164.24,0,0.0033,-7.8717,-0.0201
164.26,0,0.0033,-7.8726,-0.0201
164.28,0,0.0033,-7.8735,-0.0202
164.3,0,0.0033,-7.8744,-0.0203
164.32,0,0.0033,-7.8753,-0.0202
164.34,0,0.0033,-7.8762,-0.0202
164.36,0,0.0033,-7.8771,-0.0201
164.38,0,0.0033,-7.878,-0.0202
164.4,0,0.0033,-7.8789,-0.0202
164.42,0,0.0033,-7.8798,-0.0202
164.44,0,0.0033,-7.8807,-0.0202
164.46,0,0.0033,-7.8816,-0.0202
164.48,0,0.0033,-7.8825,-0.0202
164.5,0,0.0033,-7.8834,-0.0202
164.52,0,0.0033,-7.8843,-0.0202
164.54,0,0.0033,-7.8852,-0.0202
164.56,0,0.0033,-7.8861,-0.0202
164.58,0,0.0033,-7.8871,-0.0203
164.6,0,0.0033,-7.888,-0.0202
164.62,0,0.0033,-7.889,-0.0202
164.64,0,0.0033,-7.89,-0.0202
164.66,0,0.0033,-7.891,-0.0202
164.68,0,0.0033,-7.892,-0.0202
164.7,0,0.0033,-7.8931,-0.0202
164.72,0,0.0033,-7.8941,-0.0202
164.74,0,0.0033,-7.8951,-0.0202
164.76,0,0.0033,-7.8961,-0.0203
164.78,0,0.0033,-7.897,-0.0203
164.8,0,0.0033,-7.898,-0.0203
164.82,0,0.0033,-7.8989,-0.0203
164.84,0,0.0033,-7.8999,-0.0203
164.86,0,0.0033,-7.9008,-0.0203
164.88,0,0.0033,-7.9018,-0.0202
164.9,0,0.0033,-7.9027,-0.0202
164.92,0,0.0033,-7.9037,-0.0203
164.94,0,0.0033,-7.9046,-0.0202
164.96,0,0.0033,-7.9056,-0.0203
164.98,0,0.0033,-7.9065,-0.0203
165,0,0.0033,-7.9075,-0.0204
165.02,0,0.0033,-7.9085,-0.0203
165.04,0,0.0033,-7.9095,-0.0203
165.06,0,0.0033,-7.9105,-0.0203
165.08,0,0.0033,-7.9116,-0.0203
165.1,0,0.0033,-7.9126,-0.0203
165.12,0,0.0033,-7.9137,-0.0203
165.14,0,0.0033,-7.9147,-0.0203
165.16,0,0.0033,-7.9158,-0.0203
165.18,0,0.0033,-7.9169,-0.0204
165.2,0,0.0033,-7.9179,-0.0203
165.22,0,0.0033,-7.919,-0.0203
165.24,0,0.0033,-7.92,-0.0203
165.26,0,0.0033,-7.921,-0.0202
165.28,0,0.0033,-7.922,-0.0203
165.3,0,0.0033,-7.923,-0.0203
165.32,0,0.0033,-7.924,-0.0203
165.34,0,0.0033,-7.9249,-0.0203
165.36,0,0.0033,-7.9259,-0.0203
165.38,0,0.0033,-7.9269,-0.0203
165.4,0,0.0033,-7.9278,-0.0203
165.42,0,0.0033,-7.9288,-0.0203
165.44,0,0.0033,-7.9297,-0.0204
165.46,0,0.0033,-7.9306,-0.0203
165.48,0,0.0033,-7.9315,-0.0203
165.5,0,0.0033,-7.9324,-0.0203
165.52,0,0.0033,-7.9333,-0.0202
165.54,0,0.0033,-7.9342,-0.0203
165.56,0,0.0033,-7.935,-0.0204
165.58,0,0.0033,-7.9359,-0.0204
165.6,0,0.0033,-7.9368,-0.0204
165.62,0,0.0033,-7.9378,-0.0204
165.64,0,0.0033,-7.9387,-0.0204
165.66,0,0.0033,-7.9396,-0.0204
165.68,0,0.0033,-7.9406,-0.0204
165.7,0,0.0033,-7.9415,-0.0204
165.72,0,0.0033,-7.9425,-0.0204
165.74,0,0.0033,-7.9435,-0.0204
165.76,0,0.0033,-7.9444,-0.0204
165.78,0,0.0033,-7.9454,-0.0203
165.8,0,0.0033,-7.9464,-0.0203
165.82,0,0.0033,-7.9474,-0.0203
165.84,0,0.0033,-7.9484,-0.0204
165.86,0,0.0033,-7.9495,-0.0203
165.88,0,0.0033,-7.9505,-0.0203
165.9,0,0.0033,-7.9516,-0.0204
165.92,0,0.0033,-7.9526,-0.0204
165.94,0,0.0033,-7.9536,-0.0205
165.96,0,0.0033,-7.9547,-0.0204
165.98,0,0.0033,-7.9557,-0.0204
166,0,0.0033,-7.9566,-0.0204
166.02,0,0.0033,-7.9576,-0.0204
166.04,0,0.0033,-7.9586,-0.0204
166.06,0,0.0033,-7.9595,-0.0204
166.08,0,0.0033,-7.9605,-0.0203
166.1,0,0.0033,-7.9614,-0.0204
166.12,0,0.0033,-7.9623,-0.0205
166.14,0,0.0033,-7.9632,-0.0205
166.16,0,0.0033,-7.9641,-0.0205
166.18,0,0.0033,-7.965,-0.0204
166.2,0,0.0033,-7.966,-0.0204
166.22,0,0.0033,-7.9669,-0.0204
166.24,0,0.0033,-7.9678,-0.0204
166.26,0,0.0033,-7.9688,-0.0204
166.28,0,0.0033,-7.9697,-0.0204
166.3,0,0.0033,-7.9707,-0.0204
166.32,0,0.0033,-7.9716,-0.0204
166.34,0,0.0033,-7.9725,-0.0204
166.36,0,0.0033,-7.9735,-0.0204
166.38,0,0.0033,-7.9745,-0.0204
166.4,0,0.0033,-7.9755,-0.0204
166.42,0,0.0033,-7.9766,-0.0204
166.44,0,0.0033,-7.9776,-0.0204
166.46,0,0.0033,-7.9785,-0.0204
166.48,0,0.0033,-7.9795,-0.0204
166.5,0,0.0033,-7.9806,-0.0204
166.52,0,0.0033,-7.9815,-0.0204
166.54,0,0.0033,-7.9825,-0.0204
166.56,0,0.0033,-7.9834,-0.0204
166.58,0,0.0033,-7.9843,-0.0204
166.6,0,0.0033,-7.9851,-0.0205
166.62,0,0.0033,-7.9859,-0.0205
166.64,0,0.0033,-7.9867,-0.0204
166.66,0,0.0033,-7.9876,-0.0204
166.68,0,0.0033,-7.9883,-0.0205
166.7,0,0.0033,-7.9891,-0.0205
166.72,0,0.0033,-7.9899,-0.0205
166.74,0,0.0033,-7.9908,-0.0204
166.76,0,0.0033,-7.9917,-0.0204
166.78,0,0.0033,-7.9926,-0.0205
166.8,0,0.0033,-7.9935,-0.0205
166.82,0,0.0033,-7.9945,-0.0205
166.84,0,0.0033,-7.9955,-0.0205
166.86,0,0.0033,-7.9965,-0.0205
166.88,0,0.0033,-7.9975,-0.0205
166.9,0,0.0033,-7.9986,-0.0204
166.92,0,0.0033,-7.9996,-0.0205
166.94,0,0.0033,-8.0006,-0.0206
166.96,0,0.0033,-8.0017,-0.0205
166.98,0,0.0033,-8.0027,-0.0205
167,0,0.0033,-8.0037,-0.0206
167.02,0,0.0033,-8.0047,-0.0206
167.04,0,0.0033,-8.0058,-0.0206
167.06,0,0.0033,-8.0068,-0.0205
167.08,0,0.0033,-8.0078,-0.0205
167.1,0,0.0033,-8.0089,-0.0205
167.12,0,0.0033,-8.01,-0.0205
167.14,0,0.0033,-8.0111,-0.0205
167.16,0,0.0033,-8.0122,-0.0205
167.18,0,0.0033,-8.0132,-0.0206
167.2,0,0.0033,-8.0143,-0.0206
167.22,0,0.0033,-8.0153,-0.0205
167.24,0,0.0034,-8.0164,-0.0205
167.26,0,0.0034,-8.0174,-0.0205
167.28,0,0.0033,-8.0184,-0.0206
167.3,0,0.0033,-8.0195,-0.0207
167.32,0,0.0033,-8.0205,-0.0207
167.34,0,0.0033,-8.0215,-0.0206
167.36,0,0.0033,-8.0225,-0.0207
167.38,0,0.0033,-8.0235,-0.0206
167.4,0,0.0033,-8.0245,-0.0206
167.42,0,0.0033,-8.0254,-0.0205
167.44,0,0.0033,-8.0263,-0.0206
167.46,0,0.0033,-8.0272,-0.0206
167.48,0,0.0033,-8.0281,-0.0207
167.5,0,0.0033,-8.029,-0.0206
167.52,0,0.0033,-8.0298,-0.0206
167.54,0,0.0034,-8.0307,-0.0206
167.56,0,0.0033,-8.0315,-0.0206
167.58,0,0.0033,-8.0324,-0.0205
167.6,0,0.0033,-8.0332,-0.0205
167.62,0,0.0033,-8.0341,-0.0206
167.64,0,0.0033,-8.035,-0.0206
167.66,0,0.0033,-8.0358,-0.0206
167.68,0,0.0033,-8.0367,-0.0206
167.7,0,0.0033,-8.0376,-0.0207
167.72,0,0.0033,-8.0385,-0.0206
167.74,0,0.0033,-8.0394,-0.0206
167.76,0,0.0033,-8.0404,-0.0206
167.78,0,0.0033,-8.0413,-0.0206
167.8,0,0.0033,-8.0423,-0.0207
167.82,0,0.0033,-8.0433,-0.0207
167.84,0,0.0033,-8.0443,-0.0207
167.86,0,0.0033,-8.0453,-0.0207
167.88,0,0.0033,-8.0463,-0.0207
167.9,0,0.0034,-8.0473,-0.0207
167.92,0,0.0033,-8.0484,-0.0207
167.94,0,0.0033,-8.0494,-0.0207
167.96,0,0.0033,-8.0504,-0.0206
167.98,0,0.0033,-8.0514,-0.0207
168,0,0.0033,-8.0524,-0.0207
168.02,0,0.0033,-8.0534,-0.0207
168.04,0,0.0033,-8.0543,-0.0207
168.06,0,0.0033,-8.0553,-0.0206
168.08,0,0.0033,-8.0563,-0.0207
168.1,0,0.0034,-8.0572,-0.0207
168.12,0,0.0033,-8.0582,-0.0207
168.14,0,0.0033,-8.0592,-0.0207
168.16,0,0.0033,-8.0601,-0.0207
168.18,0,0.0034,-8.0611,-0.0207
168.2,0,0.0034,-8.062,-0.0207
168.22,0,0.0033,-8.063,-0.0207
168.24,0,0.0033,-8.0639,-0.0207
168.26,0,0.0033,-8.0649,-0.0207
168.28,0,0.0034,-8.0658,-0.0207
168.3,0,0.0033,-8.0668,-0.0207
168.32,0,0.0033,-8.0677,-0.0207
168.34,0,0.0033,-8.0686,-0.0207
168.36,0,0.0034,-8.0695,-0.0208
168.38,0,0.0034,-8.0704,-0.0207
168.4,0,0.0033,-8.0713,-0.0207
168.42,0,0.0033,-8.0722,-0.0206
168.44,0,0.0033,-8.0731,-0.0206
168.46,0,0.0034,-8.074,-0.0207
168.48,0,0.0033,-8.0749,-0.0207
168.5,0,0.0033,-8.0758,-0.0207
168.52,0,0.0033,-8.0767,-0.0208
168.54,0,0.0034,-8.0777,-0.0208
168.56,0,0.0034,-8.0786,-0.0208
168.58,0,0.0033,-8.0796,-0.0208
168.6,0,0.0033,-8.0805,-0.0208
168.62,0,0.0034,-8.0815,-0.0208
168.64,0,0.0034,-8.0825,-0.0207
168.66,0,0.0034,-8.0835,-0.0206
168.68,0,0.0033,-8.0845,-0.0207
168.7,0,0.0033,-8.0855,-0.0208
168.72,0,0.0034,-8.0865,-0.0208
168.74,0,0.0034,-8.0875,-0.0208
168.76,0,0.0034,-8.0885,-0.0208
168.78,0,0.0033,-8.0896,-0.0208
168.8,0,0.0033,-8.0906,-0.0208
168.82,0,0.0034,-8.0916,-0.0207
168.84,0,0.0034,-8.0926,-0.0208
168.86,0,0.0033,-8.0936,-0.0208
168.88,0,0.0033,-8.0946,-0.0207
168.9,0,0.0034,-8.0956,-0.0208
168.92,0,0.0034,-8.0965,-0.0208
168.94,0,0.0034,-8.0975,-0.0208
168.96,0,0.0033,-8.0984,-0.0208
168.98,0,0.0033,-8.0994,-0.0208
169,0,0.0034,-8.1003,-0.0208
169.02,0,0.0034,-8.1012,-0.0208
169.04,0,0.0034,-8.1021,-0.0208
169.06,0,0.0033,-8.1031,-0.0208
169.08,0,0.0033,-8.104,-0.0209
169.1,0,0.0034,-8.1049,-0.0209
169.12,0,0.0034,-8.1058,-0.0209
169.14,0,0.0033,-8.1068,-0.0208
169.16,0,0.0033,-8.1076,-0.0208
169.18,0,0.0034,-8.1085,-0.0208
169.2,0,0.0034,-8.1095,-0.0208
169.22,0,0.0034,-8.1104,-0.0208
169.24,0,0.0033,-8.1114,-0.0208
169.26,0,0.0034,-8.1124,-0.0208
169.28,0,0.0034,-8.1134,-0.0208
169.3,0,0.0034,-8.1143,-0.0208
169.32,0,0.0034,-8.1153,-0.0208
169.34,0,0.0033,-8.1163,-0.0208
169.36,0,0.0033,-8.1173,-0.0207
169.38,0,0.0034,-8.1183,-0.0208
169.4,0,0.0034,-8.1192,-0.0209
169.42,0,0.0033,-8.1202,-0.0209
169.44,0,0.0033,-8.1212,-0.0209
169.46,0,0.0034,-8.1222,-0.0208
169.48,0,0.0034,-8.1231,-0.0208
169.5,0,0.0034,-8.1241,-0.0208
169.52,0,0.0034,-8.125,-0.0209
169.54,0,0.0034,-8.126,-0.0209
169.56,0,0.0034,-8.1269,-0.0209
169.58,0,0.0034,-8.1279,-0.0208
169.6,0,0.0034,-8.1288,-0.0209
169.62,0,0.0033,-8.1297,-0.0208
169.64,0,0.0034,-8.1306,-0.0209
169.66,0,0.0034,-8.1315,-0.0208
169.68,0,0.0034,-8.1325,-0.0208
169.7,0,0.0033,-8.1334,-0.0208
169.72,0,0.0033,-8.1344,-0.0209
169.74,0,0.0034,-8.1353,-0.0209
169.76,0,0.0034,-8.1363,-0.0209
169.78,0,0.0034,-8.1372,-0.0209
169.8,0,0.0033,-8.1382,-0.021
169.82,0,0.0034,-8.1391,-0.0209
169.84,0,0.0034,-8.1401,-0.0209
169.86,0,0.0034,-8.141,-0.0209
169.88,0,0.0033,-8.1419,-0.021
169.9,0,0.0033,-8.1428,-0.0209
169.92,0,0.0034,-8.1437,-0.0209
169.94,0,0.0034,-8.1446,-0.0208
169.96,0,0.0034,-8.1456,-0.0209
169.98,0,0.0033,-8.1465,-0.021
170,0,0.0033,-8.1475,-0.021
170.02,0,0.0034,-8.1484,-0.021
170.04,0,0.0034,-8.1493,-0.0209
170.06,0,0.0034,-8.1503,-0.0209
170.08,0,0.0034,-8.1512,-0.0209
170.1,0,0.0034,-8.1521,-0.0209
170.12,0,0.0034,-8.1531,-0.021
170.14,0,0.0034,-8.154,-0.021
170.16,0,0.0034,-8.155,-0.0209
170.18,0,0.0034,-8.156,-0.0209
170.2,0,0.0034,-8.1571,-0.0209
170.22,0,0.0034,-8.1582,-0.021
170.24,0,0.0034,-8.1592,-0.021
170.26,0,0.0034,-8.1603,-0.021
170.28,0,0.0034,-8.1614,-0.021
170.3,0,0.0034,-8.1624,-0.0209
170.32,0,0.0034,-8.1635,-0.0209
170.34,0,0.0034,-8.1645,-0.021
170.36,0,0.0034,-8.1655,-0.021
170.38,0,0.0034,-8.1664,-0.021
170.4,0,0.0034,-8.1674,-0.0209
170.42,0,0.0034,-8.1683,-0.0209
170.44,0,0.0034,-8.1692,-0.0209
170.46,0,0.0034,-8.1702,-0.0209
170.48,0,0.0034,-8.1712,-0.021
170.5,0,0.0034,-8.1721,-0.021
170.52,0,0.0034,-8.1731,-0.0209
170.54,0,0.0034,-8.1741,-0.021
170.56,0,0.0034,-8.1751,-0.021
170.58,0,0.0034,-8.176,-0.021
170.6,0,0.0034,-8.177,-0.021
170.62,0,0.0034,-8.178,-0.0209
170.64,0,0.0034,-8.1789,-0.0209
170.66,0,0.0034,-8.1799,-0.021
170.68,0,0.0034,-8.1808,-0.021
170.7,0,0.0034,-8.1818,-0.021
170.72,0,0.0034,-8.1827,-0.021
170.74,0,0.0034,-8.1836,-0.021
170.76,0,0.0034,-8.1845,-0.021
170.78,0,0.0034,-8.1853,-0.021
170.8,0,0.0034,-8.1862,-0.0209
170.82,0,0.0034,-8.1871,-0.0209
170.84,0,0.0034,-8.1879,-0.0209
170.86,0,0.0034,-8.1888,-0.021
170.88,0,0.0034,-8.1897,-0.021
170.9,0,0.0034,-8.1906,-0.021
170.92,0,0.0034,-8.1914,-0.021
170.94,0,0.0034,-8.1924,-0.021
170.96,0,0.0034,-8.1933,-0.0211
170.98,0,0.0034,-8.1942,-0.021
171,0,0.0034,-8.1951,-0.021
171.02,0,0.0034,-8.196,-0.021
171.04,0,0.0034,-8.1969,-0.021
171.06,0,0.0034,-8.1978,-0.021
171.08,0,0.0034,-8.1988,-0.021
171.1,0,0.0034,-8.1997,-0.021
171.12,0,0.0034,-8.2006,-0.021
171.14,0,0.0034,-8.2015,-0.0211
171.16,0,0.0034,-8.2025,-0.0211
171.18,0,0.0034,-8.2035,-0.021
171.2,0,0.0034,-8.2045,-0.0211
171.22,0,0.0034,-8.2054,-0.0211
171.24,0,0.0034,-8.2064,-0.0211
171.26,0,0.0034,-8.2074,-0.0211
171.28,0,0.0034,-8.2084,-0.0211
171.3,0,0.0034,-8.2094,-0.021
171.32,0,0.0034,-8.2104,-0.0211
171.34,0,0.0034,-8.2114,-0.021
171.36,0,0.0034,-8.2125,-0.0211
171.38,0,0.0034,-8.2135,-0.0211
171.4,0,0.0034,-8.2146,-0.0211
171.42,0,0.0034,-8.2156,-0.021
171.44,0,0.0034,-8.2167,-0.0211
171.46,0,0.0034,-8.2177,-0.0211
171.48,0,0.0034,-8.2187,-0.0211
171.5,0,0.0034,-8.2197,-0.0211
171.52,0,0.0034,-8.2206,-0.0211
171.54,0,0.0034,-8.2216,-0.0211
171.56,0,0.0034,-8.2226,-0.021
171.58,0,0.0034,-8.2235,-0.0211
171.6,0,0.0034,-8.2244,-0.0211
171.62,0,0.0034,-8.2254,-0.0211
171.64,0,0.0034,-8.2264,-0.0211
171.66,0,0.0034,-8.2273,-0.0212
171.68,0,0.0034,-8.2282,-0.0211
171.7,0,0.0034,-8.2292,-0.0211
171.72,0,0.0034,-8.23,-0.0211
171.74,0,0.0034,-8.2309,-0.0211
171.76,0,0.0034,-8.2319,-0.0211
171.78,0,0.0034,-8.2328,-0.0211
171.8,0,0.0034,-8.2337,-0.0211
171.82,0,0.0034,-8.2346,-0.0211
171.84,0,0.0034,-8.2355,-0.0212
171.86,0,0.0034,-8.2364,-0.0212
171.88,0,0.0034,-8.2373,-0.0211
171.9,0,0.0034,-8.2382,-0.0211
171.92,0,0.0034,-8.2392,-0.0211
171.94,0,0.0034,-8.2402,-0.021
171.96,0,0.0034,-8.2412,-0.0211
171.98,0,0.0034,-8.2422,-0.0211
172,0,0.0034,-8.2432,-0.0211
172.02,0,0.0034,-8.2442,-0.0211
172.04,0,0.0034,-8.2452,-0.0212
172.06,0,0.0034,-8.2463,-0.0211
172.08,0,0.0034,-8.2473,-0.0212
172.1,0,0.0034,-8.2483,-0.0211
172.12,0,0.0034,-8.2493,-0.0212
172.14,0,0.0034,-8.2503,-0.0212
172.16,0,0.0034,-8.2512,-0.0211
172.18,0,0.0034,-8.2521,-0.0212
172.2,0,0.0034,-8.2531,-0.0212
172.22,0,0.0034,-8.254,-0.0212
